mdate,coid,月營收(累計)
2020-03-01 00:00:00+00:00,4568M,154.24
2020-03-01 00:00:00+00:00,4570,394.553
2020-03-01 00:00:00+00:00,4570M,394.553
2020-03-01 00:00:00+00:00,4571,371.805
2020-03-01 00:00:00+00:00,4571M,371.805
2020-03-01 00:00:00+00:00,4572,118.786
2020-03-01 00:00:00+00:00,4572M,118.786
2020-03-01 00:00:00+00:00,4706M,357.11
2020-03-01 00:00:00+00:00,4707,377.49
2020-03-01 00:00:00+00:00,4707M,377.49
2020-03-01 00:00:00+00:00,4721,621.082
2020-03-01 00:00:00+00:00,4721M,621.082
2020-03-01 00:00:00+00:00,4732,88.047
2020-03-01 00:00:00+00:00,4732M,88.047
2020-03-01 00:00:00+00:00,4733,0.0
2020-03-01 00:00:00+00:00,4741,165.375
2020-03-01 00:00:00+00:00,4741M,165.375
2020-03-01 00:00:00+00:00,4743,3.245
2020-03-01 00:00:00+00:00,4743M,3.245
2020-03-01 00:00:00+00:00,4744,177.333
2020-03-01 00:00:00+00:00,4760,249.23
2020-03-01 00:00:00+00:00,4760M,249.23
2020-03-01 00:00:00+00:00,4763,524.291
2020-03-01 00:00:00+00:00,4763M,524.291
2020-03-01 00:00:00+00:00,4764,563.719
2020-03-01 00:00:00+00:00,4903,359.135
2020-03-01 00:00:00+00:00,4903M,359.135
2020-03-01 00:00:00+00:00,4904,19388.84
2020-03-01 00:00:00+00:00,4909M,148.305
2020-03-01 00:00:00+00:00,4911,4.026
2020-03-01 00:00:00+00:00,4911M,4.026
2020-03-01 00:00:00+00:00,4919M,2133.155
2020-03-01 00:00:00+00:00,4920,100.264
2020-03-01 00:00:00+00:00,4920M,100.264
2020-03-01 00:00:00+00:00,4930M,1555.027
2020-03-01 00:00:00+00:00,4931,433.993
2020-03-01 00:00:00+00:00,4931M,433.993
2020-03-01 00:00:00+00:00,4933,475.274
2020-03-01 00:00:00+00:00,4933M,475.274
2020-03-01 00:00:00+00:00,4944M,83.61
2020-03-01 00:00:00+00:00,4945,94.202
2020-03-01 00:00:00+00:00,4945M,94.202
2020-03-01 00:00:00+00:00,4946,45.208
2020-03-01 00:00:00+00:00,4946M,45.208
2020-03-01 00:00:00+00:00,4947,1045.063
2020-03-01 00:00:00+00:00,4958,17512.438
2020-03-01 00:00:00+00:00,4958M,17512.438
2020-03-01 00:00:00+00:00,4960,1949.215
2020-03-01 00:00:00+00:00,4960M,1949.215
2020-03-01 00:00:00+00:00,4961,2097.629
2020-03-01 00:00:00+00:00,4973,1050.924
2020-03-01 00:00:00+00:00,4973M,1050.924
2020-03-01 00:00:00+00:00,4974,793.293
2020-03-01 00:00:00+00:00,4974M,793.293
2020-03-01 00:00:00+00:00,4976,221.873
2020-03-01 00:00:00+00:00,4991M,367.352
2020-03-01 00:00:00+00:00,4994,772.391
2020-03-01 00:00:00+00:00,4994M,772.391
2020-03-01 00:00:00+00:00,4995,273.311
2020-03-01 00:00:00+00:00,5013,1254.489
2020-03-01 00:00:00+00:00,5013M,1254.489
2020-03-01 00:00:00+00:00,5014,2897.915
2020-03-01 00:00:00+00:00,5202,42.018
2020-03-01 00:00:00+00:00,5202M,42.018
2020-03-01 00:00:00+00:00,5203,358.389
2020-03-01 00:00:00+00:00,5211,41.211
2020-03-01 00:00:00+00:00,5211M,41.211
2020-03-01 00:00:00+00:00,5212,169.551
2020-03-01 00:00:00+00:00,5220,215.739
2020-03-01 00:00:00+00:00,5220M,215.739
2020-03-01 00:00:00+00:00,5222,141.617
2020-03-01 00:00:00+00:00,5222M,141.617
2020-03-01 00:00:00+00:00,5233M,99.617
2020-03-01 00:00:00+00:00,5234,1101.253
2020-03-01 00:00:00+00:00,5234M,1101.253
2020-03-01 00:00:00+00:00,5251,40.407
2020-03-01 00:00:00+00:00,5251M,40.407
2020-03-01 00:00:00+00:00,5254,131.017
2020-03-01 00:00:00+00:00,5263,363.796
2020-03-01 00:00:00+00:00,5263M,363.796
2020-03-01 00:00:00+00:00,5264,5189.437
2020-03-01 00:00:00+00:00,5264M,5189.437
2020-03-01 00:00:00+00:00,5278,233.471
2020-03-01 00:00:00+00:00,5278M,233.471
2020-03-01 00:00:00+00:00,5281,114.201
2020-03-01 00:00:00+00:00,5281M,114.201
2020-03-01 00:00:00+00:00,5294M,11.014
2020-03-01 00:00:00+00:00,5295,119.865
2020-03-01 00:00:00+00:00,5295M,119.865
2020-03-01 00:00:00+00:00,5297,39.799
2020-03-01 00:00:00+00:00,5304,305.652
2020-03-01 00:00:00+00:00,5304M,305.652
2020-03-01 00:00:00+00:00,5312,782.518
2020-03-01 00:00:00+00:00,5312M,782.518
2020-03-01 00:00:00+00:00,5314,4.16
2020-03-01 00:00:00+00:00,5324,113.036
2020-03-01 00:00:00+00:00,5324M,113.036
2020-03-01 00:00:00+00:00,5326,441.948
2020-03-01 00:00:00+00:00,5346,10734.629
2020-03-01 00:00:00+00:00,5346M,10734.629
2020-03-01 00:00:00+00:00,5351M,851.235
2020-03-01 00:00:00+00:00,5353,371.327
2020-03-01 00:00:00+00:00,5353M,371.327
2020-03-01 00:00:00+00:00,5381,94.627
2020-03-01 00:00:00+00:00,5381M,94.627
2020-03-01 00:00:00+00:00,5383,182.825
2020-03-01 00:00:00+00:00,5383M,182.825
2020-03-01 00:00:00+00:00,5392,2378.281
2020-03-01 00:00:00+00:00,5392M,2378.281
2020-03-01 00:00:00+00:00,5426,296.685
2020-03-01 00:00:00+00:00,5426M,296.685
2020-03-01 00:00:00+00:00,5432,12.778
2020-03-01 00:00:00+00:00,5432M,12.778
2020-03-01 00:00:00+00:00,5450,605.247
2020-03-01 00:00:00+00:00,5450M,605.247
2020-03-01 00:00:00+00:00,5452,997.713
2020-03-01 00:00:00+00:00,5452M,997.713
2020-03-01 00:00:00+00:00,5465M,1049.064
2020-03-01 00:00:00+00:00,5475M,146.161
2020-03-01 00:00:00+00:00,5478,1914.837
2020-03-01 00:00:00+00:00,5478M,1914.837
2020-03-01 00:00:00+00:00,5488,198.514
2020-03-01 00:00:00+00:00,5488M,198.514
2020-03-01 00:00:00+00:00,5498,274.042
2020-03-01 00:00:00+00:00,5498M,274.042
2020-03-01 00:00:00+00:00,5514,7.326
2020-03-01 00:00:00+00:00,5514M,7.326
2020-03-01 00:00:00+00:00,5522,5559.052
2020-03-01 00:00:00+00:00,5522M,5559.052
2020-03-01 00:00:00+00:00,5523,15.165
2020-03-01 00:00:00+00:00,5533,243.503
2020-03-01 00:00:00+00:00,5533M,243.503
2020-03-01 00:00:00+00:00,5534,2587.922
2020-03-01 00:00:00+00:00,5604,30.798
2020-03-01 00:00:00+00:00,5604M,30.798
2020-03-01 00:00:00+00:00,5703,141.681
2020-03-01 00:00:00+00:00,5703M,141.681
2020-03-01 00:00:00+00:00,5704,102.931
2020-03-01 00:00:00+00:00,5828M,11442.823
2020-03-01 00:00:00+00:00,5831,93644.651
2020-03-01 00:00:00+00:00,5831M,93644.651
2020-03-01 00:00:00+00:00,5838,9208.335
2020-03-01 00:00:00+00:00,5838M,9208.335
2020-03-01 00:00:00+00:00,5839,-1494.749
2020-03-01 00:00:00+00:00,5839M,-1494.749
2020-03-01 00:00:00+00:00,5844,9928.65
2020-03-01 00:00:00+00:00,5844M,9928.65
2020-03-01 00:00:00+00:00,5849M,7502.981
2020-03-01 00:00:00+00:00,5850,1004.903
2020-03-01 00:00:00+00:00,5850M,1004.903
2020-03-01 00:00:00+00:00,5863,274.92
2020-03-01 00:00:00+00:00,5863M,274.92
2020-03-01 00:00:00+00:00,5864,-197.943
2020-03-01 00:00:00+00:00,5864M,-197.943
2020-03-01 00:00:00+00:00,5902,339.158
2020-03-01 00:00:00+00:00,5902M,339.158
2020-03-01 00:00:00+00:00,5903,19791.947
2020-03-01 00:00:00+00:00,5907M,886.426
2020-03-01 00:00:00+00:00,6016M,472.852
2020-03-01 00:00:00+00:00,6020,-80.818
2020-03-01 00:00:00+00:00,6020M,-80.818
2020-03-01 00:00:00+00:00,6027M,-52.432
2020-03-01 00:00:00+00:00,4580,575.446
2020-03-01 00:00:00+00:00,4580M,575.446
2020-03-01 00:00:00+00:00,4581,231.069
2020-03-01 00:00:00+00:00,4581M,231.069
2020-03-01 00:00:00+00:00,4582,192.008
2020-03-01 00:00:00+00:00,4582M,192.008
2020-03-01 00:00:00+00:00,4711,238.1
2020-03-01 00:00:00+00:00,4711M,238.1
2020-03-01 00:00:00+00:00,4712,1.389
2020-03-01 00:00:00+00:00,4712M,1.389
2020-03-01 00:00:00+00:00,4722,951.131
2020-03-01 00:00:00+00:00,4722M,951.131
2020-03-01 00:00:00+00:00,4725,2175.388
2020-03-01 00:00:00+00:00,4725M,2175.388
2020-03-01 00:00:00+00:00,4726,69.861
2020-03-01 00:00:00+00:00,4735,256.337
2020-03-01 00:00:00+00:00,4735M,256.337
2020-03-01 00:00:00+00:00,4736,1263.845
2020-03-01 00:00:00+00:00,4744M,177.333
2020-03-01 00:00:00+00:00,4745,846.22
2020-03-01 00:00:00+00:00,4745M,846.22
2020-03-01 00:00:00+00:00,4746,662.643
2020-03-01 00:00:00+00:00,4746M,662.643
2020-03-01 00:00:00+00:00,4764M,563.719
2020-03-01 00:00:00+00:00,4765,182.481
2020-03-01 00:00:00+00:00,4765M,182.481
2020-03-01 00:00:00+00:00,4766,3729.403
2020-03-01 00:00:00+00:00,4766M,3729.403
2020-03-01 00:00:00+00:00,4767,243.608
2020-03-01 00:00:00+00:00,4767M,243.608
2020-03-01 00:00:00+00:00,4768,103.591
2020-03-01 00:00:00+00:00,4768M,103.591
2020-03-01 00:00:00+00:00,4904M,19388.84
2020-03-01 00:00:00+00:00,4905,11.413
2020-03-01 00:00:00+00:00,4905M,11.413
2020-03-01 00:00:00+00:00,4912,862.171
2020-03-01 00:00:00+00:00,4912M,862.171
2020-03-01 00:00:00+00:00,4915,13524.101
2020-03-01 00:00:00+00:00,4924,147.461
2020-03-01 00:00:00+00:00,4924M,147.461
2020-03-01 00:00:00+00:00,4925,139.288
2020-03-01 00:00:00+00:00,4925M,139.288
2020-03-01 00:00:00+00:00,4927,2604.766
2020-03-01 00:00:00+00:00,4938,278492.448
2020-03-01 00:00:00+00:00,4938M,278492.448
2020-03-01 00:00:00+00:00,4939,325.42
2020-03-01 00:00:00+00:00,4939M,325.42
2020-03-01 00:00:00+00:00,4950M,24.366
2020-03-01 00:00:00+00:00,4951,86.44
2020-03-01 00:00:00+00:00,4951M,86.44
2020-03-01 00:00:00+00:00,4952,471.874
2020-03-01 00:00:00+00:00,4966M,2961.406
2020-03-01 00:00:00+00:00,4967,1546.903
2020-03-01 00:00:00+00:00,4967M,1546.903
2020-03-01 00:00:00+00:00,4968,830.7
2020-03-01 00:00:00+00:00,4968M,830.7
2020-03-01 00:00:00+00:00,4980,57.036
2020-03-01 00:00:00+00:00,4980M,57.036
2020-03-01 00:00:00+00:00,5007,1493.959
2020-03-01 00:00:00+00:00,5007M,1493.959
2020-03-01 00:00:00+00:00,5016,624.528
2020-03-01 00:00:00+00:00,5016M,624.528
2020-03-01 00:00:00+00:00,5102,137.963
2020-03-01 00:00:00+00:00,5206,345.337
2020-03-01 00:00:00+00:00,5206M,345.337
2020-03-01 00:00:00+00:00,5215M,458.049
2020-03-01 00:00:00+00:00,5216,19.672
2020-03-01 00:00:00+00:00,5216M,19.672
2020-03-01 00:00:00+00:00,5230,224.555
2020-03-01 00:00:00+00:00,5230M,224.555
2020-03-01 00:00:00+00:00,5233,99.617
2020-03-01 00:00:00+00:00,5245M,266.148
2020-03-01 00:00:00+00:00,5248,94.653
2020-03-01 00:00:00+00:00,5248M,94.653
2020-03-01 00:00:00+00:00,5262,231.673
2020-03-01 00:00:00+00:00,5262M,231.673
2020-03-01 00:00:00+00:00,5276,110.717
2020-03-01 00:00:00+00:00,5276M,110.717
2020-03-01 00:00:00+00:00,5277,125.656
2020-03-01 00:00:00+00:00,5277M,125.656
2020-03-01 00:00:00+00:00,5289,2032.575
2020-03-01 00:00:00+00:00,5289M,2032.575
2020-03-01 00:00:00+00:00,5291,271.188
2020-03-01 00:00:00+00:00,5291M,271.188
2020-03-01 00:00:00+00:00,5292,254.957
2020-03-01 00:00:00+00:00,5292M,254.957
2020-03-01 00:00:00+00:00,5294,11.014
2020-03-01 00:00:00+00:00,5305,1451.393
2020-03-01 00:00:00+00:00,5305M,1451.393
2020-03-01 00:00:00+00:00,5314M,4.16
2020-03-01 00:00:00+00:00,5315,376.569
2020-03-01 00:00:00+00:00,5315M,376.569
2020-03-01 00:00:00+00:00,5328,161.74
2020-03-01 00:00:00+00:00,5328M,161.74
2020-03-01 00:00:00+00:00,5347,7843.921
2020-03-01 00:00:00+00:00,5347M,7843.921
2020-03-01 00:00:00+00:00,5348,23.071
2020-03-01 00:00:00+00:00,5348M,23.071
2020-03-01 00:00:00+00:00,5364,79.096
2020-03-01 00:00:00+00:00,5364M,79.096
2020-03-01 00:00:00+00:00,5371,8368.637
2020-03-01 00:00:00+00:00,5384,2496.857
2020-03-01 00:00:00+00:00,5398,88.093
2020-03-01 00:00:00+00:00,5398M,88.093
2020-03-01 00:00:00+00:00,5434,8789.852
2020-03-01 00:00:00+00:00,5434M,8789.852
2020-03-01 00:00:00+00:00,5455,0.522
2020-03-01 00:00:00+00:00,5455M,0.522
2020-03-01 00:00:00+00:00,5457,3010.912
2020-03-01 00:00:00+00:00,5468,30.858
2020-03-01 00:00:00+00:00,5468M,30.858
2020-03-01 00:00:00+00:00,5469,8655.295
2020-03-01 00:00:00+00:00,5481,23.386
2020-03-01 00:00:00+00:00,5481M,23.386
2020-03-01 00:00:00+00:00,5484,56.132
2020-03-01 00:00:00+00:00,5484M,56.132
2020-03-01 00:00:00+00:00,5487,82.72
2020-03-01 00:00:00+00:00,5487M,82.72
2020-03-01 00:00:00+00:00,5493,610.265
2020-03-01 00:00:00+00:00,5493M,610.265
2020-03-01 00:00:00+00:00,5511,1156.157
2020-03-01 00:00:00+00:00,5511M,1156.157
2020-03-01 00:00:00+00:00,5512,1298.716
2020-03-01 00:00:00+00:00,5512M,1298.716
2020-03-01 00:00:00+00:00,5520,571.024
2020-03-01 00:00:00+00:00,5520M,571.024
2020-03-01 00:00:00+00:00,5521,923.391
2020-03-01 00:00:00+00:00,5521M,923.391
2020-03-01 00:00:00+00:00,5530,868.809
2020-03-01 00:00:00+00:00,5530M,868.809
2020-03-01 00:00:00+00:00,5531,464.738
2020-03-01 00:00:00+00:00,5531M,464.738
2020-03-01 00:00:00+00:00,5601M,19.069
2020-03-01 00:00:00+00:00,5603,413.814
2020-03-01 00:00:00+00:00,5603M,413.814
2020-03-01 00:00:00+00:00,5609M,4142.151
2020-03-01 00:00:00+00:00,5701,66.889
2020-03-01 00:00:00+00:00,5701M,66.889
2020-03-01 00:00:00+00:00,5801,147.79
2020-03-01 00:00:00+00:00,5834,1325.381
2020-03-01 00:00:00+00:00,5834M,1325.381
2020-03-01 00:00:00+00:00,5835,17713.933
2020-03-01 00:00:00+00:00,5835M,17713.933
2020-03-01 00:00:00+00:00,5841,25661.744
2020-03-01 00:00:00+00:00,5841M,25661.744
2020-03-01 00:00:00+00:00,5842,1170.09
2020-03-01 00:00:00+00:00,5848,9292.337
2020-03-01 00:00:00+00:00,5848M,9292.337
2020-03-01 00:00:00+00:00,5849,7502.981
2020-03-01 00:00:00+00:00,5871,13942.517
2020-03-01 00:00:00+00:00,5871M,13942.517
2020-03-01 00:00:00+00:00,5876,9867.822
2020-03-01 00:00:00+00:00,5876M,9867.822
2020-03-01 00:00:00+00:00,5878,247.3
2020-03-01 00:00:00+00:00,5905,256.281
2020-03-01 00:00:00+00:00,5905M,256.281
2020-03-01 00:00:00+00:00,5906,464.723
2020-03-01 00:00:00+00:00,5906M,464.723
2020-03-01 00:00:00+00:00,5907,886.426
2020-03-01 00:00:00+00:00,6008,3897.416
2020-03-01 00:00:00+00:00,6008M,3897.416
2020-03-01 00:00:00+00:00,6023,1175.873
2020-03-01 00:00:00+00:00,6023M,1175.873
2020-03-01 00:00:00+00:00,6024,627.358
2020-03-01 00:00:00+00:00,6024M,627.358
2020-03-01 00:00:00+00:00,6113,223.954
2020-03-01 00:00:00+00:00,6113M,223.954
2020-03-01 00:00:00+00:00,6114,336.253
2020-03-01 00:00:00+00:00,6114M,336.253
2020-03-01 00:00:00+00:00,6120,2701.017
2020-03-01 00:00:00+00:00,6120M,2701.017
2020-03-01 00:00:00+00:00,6126,610.029
2020-03-01 00:00:00+00:00,6126M,610.029
2020-03-01 00:00:00+00:00,6127,183.491
2020-03-01 00:00:00+00:00,6130M,25.608
2020-03-01 00:00:00+00:00,6131,-8.138
2020-03-01 00:00:00+00:00,6131M,-8.138
2020-03-01 00:00:00+00:00,6138M,1154.744
2020-03-01 00:00:00+00:00,6139,2816.029
2020-03-01 00:00:00+00:00,6139M,2816.029
2020-03-01 00:00:00+00:00,6145,50.807
2020-03-01 00:00:00+00:00,6146,736.7
2020-03-01 00:00:00+00:00,6152,407.243
2020-03-01 00:00:00+00:00,6152M,407.243
2020-03-01 00:00:00+00:00,6153,2686.847
2020-03-01 00:00:00+00:00,4729,254.394
2020-03-01 00:00:00+00:00,4736M,1263.845
2020-03-01 00:00:00+00:00,4737,353.406
2020-03-01 00:00:00+00:00,4737M,353.406
2020-03-01 00:00:00+00:00,4738,47.067
2020-03-01 00:00:00+00:00,4747,117.786
2020-03-01 00:00:00+00:00,4747M,117.786
2020-03-01 00:00:00+00:00,4752,522.414
2020-03-01 00:00:00+00:00,4803,261.518
2020-03-01 00:00:00+00:00,4803M,261.518
2020-03-01 00:00:00+00:00,4906,2637.207
2020-03-01 00:00:00+00:00,4906M,2637.207
2020-03-01 00:00:00+00:00,4907,362.336
2020-03-01 00:00:00+00:00,4915M,13524.101
2020-03-01 00:00:00+00:00,4916,1597.34
2020-03-01 00:00:00+00:00,4916M,1597.34
2020-03-01 00:00:00+00:00,4919,2133.155
2020-03-01 00:00:00+00:00,4927M,2604.766
2020-03-01 00:00:00+00:00,4930,1555.027
2020-03-01 00:00:00+00:00,4942,1357.883
2020-03-01 00:00:00+00:00,4942M,1357.883
2020-03-01 00:00:00+00:00,4943,976.108
2020-03-01 00:00:00+00:00,4943M,976.108
2020-03-01 00:00:00+00:00,4944,83.61
2020-03-01 00:00:00+00:00,4952M,471.874
2020-03-01 00:00:00+00:00,4953,1139.262
2020-03-01 00:00:00+00:00,4953M,1139.262
2020-03-01 00:00:00+00:00,4956,251.146
2020-03-01 00:00:00+00:00,4956M,251.146
2020-03-01 00:00:00+00:00,4971,150.473
2020-03-01 00:00:00+00:00,4971M,150.473
2020-03-01 00:00:00+00:00,4972,128.195
2020-03-01 00:00:00+00:00,4972M,128.195
2020-03-01 00:00:00+00:00,4987,205.494
2020-03-01 00:00:00+00:00,4987M,205.494
2020-03-01 00:00:00+00:00,4989,764.031
2020-03-01 00:00:00+00:00,4989M,764.031
2020-03-01 00:00:00+00:00,4991,367.352
2020-03-01 00:00:00+00:00,5009,2265.955
2020-03-01 00:00:00+00:00,5009M,2265.955
2020-03-01 00:00:00+00:00,5011,224.117
2020-03-01 00:00:00+00:00,5011M,224.117
2020-03-01 00:00:00+00:00,5102M,137.963
2020-03-01 00:00:00+00:00,5201,93.151
2020-03-01 00:00:00+00:00,5201M,93.151
2020-03-01 00:00:00+00:00,5209,520.766
2020-03-01 00:00:00+00:00,5209M,520.766
2020-03-01 00:00:00+00:00,5210,52.074
2020-03-01 00:00:00+00:00,5210M,52.074
2020-03-01 00:00:00+00:00,5223,256.356
2020-03-01 00:00:00+00:00,5223M,256.356
2020-03-01 00:00:00+00:00,5225,1158.099
2020-03-01 00:00:00+00:00,5225M,1158.099
2020-03-01 00:00:00+00:00,5227,32.647
2020-03-01 00:00:00+00:00,5227M,32.647
2020-03-01 00:00:00+00:00,5240,85.626
2020-03-01 00:00:00+00:00,5240M,85.626
2020-03-01 00:00:00+00:00,5243,1846.067
2020-03-01 00:00:00+00:00,5254M,131.017
2020-03-01 00:00:00+00:00,5256,14.316
2020-03-01 00:00:00+00:00,5267,74.501
2020-03-01 00:00:00+00:00,5267M,74.501
2020-03-01 00:00:00+00:00,5269,1585.805
2020-03-01 00:00:00+00:00,5269M,1585.805
2020-03-01 00:00:00+00:00,5271,141.014
2020-03-01 00:00:00+00:00,5283,1196.022
2020-03-01 00:00:00+00:00,5283M,1196.022
2020-03-01 00:00:00+00:00,5284,336.96
2020-03-01 00:00:00+00:00,5284M,336.96
2020-03-01 00:00:00+00:00,5285,969.577
2020-03-01 00:00:00+00:00,5285M,969.577
2020-03-01 00:00:00+00:00,5297M,39.799
2020-03-01 00:00:00+00:00,5299,349.769
2020-03-01 00:00:00+00:00,5299M,349.769
2020-03-01 00:00:00+00:00,5306,1097.996
2020-03-01 00:00:00+00:00,5306M,1097.996
2020-03-01 00:00:00+00:00,5309,284.089
2020-03-01 00:00:00+00:00,5340,348.966
2020-03-01 00:00:00+00:00,5340M,348.966
2020-03-01 00:00:00+00:00,5349,1700.011
2020-03-01 00:00:00+00:00,5349M,1700.011
2020-03-01 00:00:00+00:00,5351,851.235
2020-03-01 00:00:00+00:00,5371M,8368.637
2020-03-01 00:00:00+00:00,5387M,121.652
2020-03-01 00:00:00+00:00,5388,6800.682
2020-03-01 00:00:00+00:00,5388M,6800.682
2020-03-01 00:00:00+00:00,5410M,907.497
2020-03-01 00:00:00+00:00,5425,2378.641
2020-03-01 00:00:00+00:00,5425M,2378.641
2020-03-01 00:00:00+00:00,5443,638.643
2020-03-01 00:00:00+00:00,5443M,638.643
2020-03-01 00:00:00+00:00,5464,305.848
2020-03-01 00:00:00+00:00,5464M,305.848
2020-03-01 00:00:00+00:00,5465,1049.064
2020-03-01 00:00:00+00:00,5474,290.018
2020-03-01 00:00:00+00:00,5474M,290.018
2020-03-01 00:00:00+00:00,5475,146.161
2020-03-01 00:00:00+00:00,5489,364.092
2020-03-01 00:00:00+00:00,5489M,364.092
2020-03-01 00:00:00+00:00,5490,245.052
2020-03-01 00:00:00+00:00,5490M,245.052
2020-03-01 00:00:00+00:00,5515,1516.38
2020-03-01 00:00:00+00:00,5515M,1516.38
2020-03-01 00:00:00+00:00,5516,212.45
2020-03-01 00:00:00+00:00,5516M,212.45
2020-03-01 00:00:00+00:00,5523M,15.165
2020-03-01 00:00:00+00:00,5525,360.658
2020-03-01 00:00:00+00:00,5525M,360.658
2020-03-01 00:00:00+00:00,5534M,2587.922
2020-03-01 00:00:00+00:00,5536,3079.957
2020-03-01 00:00:00+00:00,5536M,3079.957
2020-03-01 00:00:00+00:00,5538,1615.393
2020-03-01 00:00:00+00:00,5538M,1615.393
2020-03-01 00:00:00+00:00,5607,428.656
2020-03-01 00:00:00+00:00,5607M,428.656
2020-03-01 00:00:00+00:00,5704M,102.931
2020-03-01 00:00:00+00:00,5706,373.193
2020-03-01 00:00:00+00:00,5706M,373.193
2020-03-01 00:00:00+00:00,5833,197.597
2020-03-01 00:00:00+00:00,5833M,197.597
2020-03-01 00:00:00+00:00,5840,963.907
2020-03-01 00:00:00+00:00,5840M,963.907
2020-03-01 00:00:00+00:00,5846,191995.59
2020-03-01 00:00:00+00:00,5846M,191995.59
2020-03-01 00:00:00+00:00,5847,14004.73
2020-03-01 00:00:00+00:00,5847M,14004.73
2020-03-01 00:00:00+00:00,5854M,10826.448
2020-03-01 00:00:00+00:00,5859,22259.945
2020-03-01 00:00:00+00:00,5859M,22259.945
2020-03-01 00:00:00+00:00,5903M,19791.947
2020-03-01 00:00:00+00:00,5904,4266.03
2020-03-01 00:00:00+00:00,5904M,4266.03
2020-03-01 00:00:00+00:00,6015,-70.023
2020-03-01 00:00:00+00:00,6015M,-70.023
2020-03-01 00:00:00+00:00,6016,472.852
2020-03-01 00:00:00+00:00,6026,-102.885
2020-03-01 00:00:00+00:00,6026M,-102.885
2020-03-01 00:00:00+00:00,6027,-52.432
2020-03-01 00:00:00+00:00,6108,1750.533
2020-03-01 00:00:00+00:00,6108M,1750.533
2020-03-01 00:00:00+00:00,6115,1071.755
2020-03-01 00:00:00+00:00,6115M,1071.755
2020-03-01 00:00:00+00:00,6121,14484.501
2020-03-01 00:00:00+00:00,6121M,14484.501
2020-03-01 00:00:00+00:00,6122,799.508
2020-03-01 00:00:00+00:00,6122M,799.508
2020-03-01 00:00:00+00:00,6127M,183.491
2020-03-01 00:00:00+00:00,6128,1338.346
2020-03-01 00:00:00+00:00,6128M,1338.346
2020-03-01 00:00:00+00:00,6134M,291.486
2020-03-01 00:00:00+00:00,6142,465.41
2020-03-01 00:00:00+00:00,6142M,465.41
2020-03-01 00:00:00+00:00,6143,981.577
2020-03-01 00:00:00+00:00,6148,159.369
2020-03-01 00:00:00+00:00,6148M,159.369
2020-03-01 00:00:00+00:00,6150,579.202
2020-03-01 00:00:00+00:00,6155,134.786
2020-03-01 00:00:00+00:00,6155M,134.786
2020-03-01 00:00:00+00:00,6156,759.08
2020-03-01 00:00:00+00:00,6163,885.186
2020-03-01 00:00:00+00:00,6163M,885.186
2020-03-01 00:00:00+00:00,6164,190.383
2020-03-01 00:00:00+00:00,6169,50.557
2020-03-01 00:00:00+00:00,6169M,50.557
2020-03-01 00:00:00+00:00,6170,776.482
2020-03-01 00:00:00+00:00,6176,8567.843
2020-03-01 00:00:00+00:00,6176M,8567.843
2020-03-01 00:00:00+00:00,6177,1488.382
2020-03-01 00:00:00+00:00,6184,497.506
2020-03-01 00:00:00+00:00,6184M,497.506
2020-03-01 00:00:00+00:00,6185,172.761
2020-03-01 00:00:00+00:00,6190M,1221.913
2020-03-01 00:00:00+00:00,6191,4503.53
2020-03-01 00:00:00+00:00,6191M,4503.53
2020-03-01 00:00:00+00:00,6197M,651.102
2020-03-01 00:00:00+00:00,6198,8.729
2020-03-01 00:00:00+00:00,6198M,8.729
2020-03-01 00:00:00+00:00,6204M,61.489
2020-03-01 00:00:00+00:00,6205,263.927
2020-03-01 00:00:00+00:00,6205M,263.927
2020-03-01 00:00:00+00:00,6212,158.914
2020-03-01 00:00:00+00:00,6212M,158.914
2020-03-01 00:00:00+00:00,6217M,466.685
2020-03-01 00:00:00+00:00,6218,161.184
2020-03-01 00:00:00+00:00,6218M,161.184
2020-03-01 00:00:00+00:00,4934,502.21
2020-03-01 00:00:00+00:00,4934M,502.21
2020-03-01 00:00:00+00:00,4935,1378.437
2020-03-01 00:00:00+00:00,4935M,1378.437
2020-03-01 00:00:00+00:00,4947M,1045.063
2020-03-01 00:00:00+00:00,4949,594.823
2020-03-01 00:00:00+00:00,4949M,594.823
2020-03-01 00:00:00+00:00,4950,24.366
2020-03-01 00:00:00+00:00,4961M,2097.629
2020-03-01 00:00:00+00:00,4966,2961.406
2020-03-01 00:00:00+00:00,4976M,221.873
2020-03-01 00:00:00+00:00,4977,655.272
2020-03-01 00:00:00+00:00,4977M,655.272
2020-03-01 00:00:00+00:00,4979,256.071
2020-03-01 00:00:00+00:00,4979M,256.071
2020-03-01 00:00:00+00:00,4995M,273.311
2020-03-01 00:00:00+00:00,4999,389.333
2020-03-01 00:00:00+00:00,4999M,389.333
2020-03-01 00:00:00+00:00,5014M,2897.915
2020-03-01 00:00:00+00:00,5015,561.006
2020-03-01 00:00:00+00:00,5015M,561.006
2020-03-01 00:00:00+00:00,5203M,358.389
2020-03-01 00:00:00+00:00,5205,0.064
2020-03-01 00:00:00+00:00,5205M,0.064
2020-03-01 00:00:00+00:00,5212M,169.551
2020-03-01 00:00:00+00:00,5213,1189.565
2020-03-01 00:00:00+00:00,5213M,1189.565
2020-03-01 00:00:00+00:00,5215,458.049
2020-03-01 00:00:00+00:00,5228,124.215
2020-03-01 00:00:00+00:00,5228M,124.215
2020-03-01 00:00:00+00:00,5243M,1846.067
