證券代碼,年月日,時間,指數,委託買進筆數,委託買進張數,委託賣出筆數,委託賣出張數,成交筆數,成交張數,成交金額
Y9999,2020-03-27,0907,9935.41,728824,10778660,525641,2524409,176908,683442,22316
Y9999,2020-03-27,0908,9934.13,789124,11287727,568410,2654110,190833,736483,23905
Y9999,2020-03-27,0909,9928.51,856494,11393708,615278,2717166,204328,792593,25534
Y9999,2020-03-27,0910,9911.24,930129,11276965,665143,2793371,219261,852371,27459
Y9999,2020-03-27,0911,9909.36,1000338,11656518,709222,2909912,232913,915528,28929
Y9999,2020-03-27,0912,9902.76,1059767,11788374,748890,2980747,244369,959140,30156
Y9999,2020-03-27,0913,9902.77,1117483,11891861,788028,3033212,255306,1001590,31348
Y9999,2020-03-27,0914,9899.44,1174740,12074821,824444,3099993,265763,1041773,32493
Y9999,2020-03-27,0915,9901.14,1223672,12580881,856720,3160668,274949,1077531,33608
Y9999,2020-03-27,0916,9898.18,1268875,12751206,888053,3241703,285583,1127075,34738
Y9999,2020-03-27,0917,9912.73,1326045,12735447,924807,3233504,297792,1178269,36309
Y9999,2020-03-27,0918,9912.65,1372849,12715008,954604,3315414,307961,1217038,37370
Y9999,2020-03-27,0919,9916.74,1423295,12791384,985157,3367383,318838,1260096,38641
Y9999,2020-03-27,0920,9920.35,1476385,12865101,1017455,3406096,328136,1292727,39742
Y9999,2020-03-27,0921,9913.81,1525285,12927284,1048719,3484490,338953,1334800,40889
Y9999,2020-03-27,0922,9911.82,1571899,13026825,1078787,3527667,347795,1368328,41914
Y9999,2020-03-27,0923,9910.48,1615331,13092572,1107273,3559609,356597,1401027,42803
Y9999,2020-03-27,0924,9911.96,1655427,13150143,1132994,3626741,365129,1432967,43718
Y9999,2020-03-27,0925,9911.88,1698001,13225169,1159239,3673996,373191,1461582,44587
Y9999,2020-03-27,0926,9917.35,1740700,13317839,1185150,3703663,383793,1506670,45625
Y9999,2020-03-27,0927,9924.08,1781565,13324592,1209346,3724204,393209,1547307,46704
Y9999,2020-03-27,0928,9926.37,1823299,13393986,1233300,3785944,402682,1586189,47714
